id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
737;Invalido;737;Fisica;Tarde;Praça Lopes, 488;BA;Ana Vitória da Cruz;1;Homem Transgenero;Assexual;Amarelo;Pos-graduacao;Feminino
738;;738;Sexual;Madrugada;;;;1;;;;;
739;Assedio;739;Sexual;Tarde;Setor Luan da Luz, 194;XX;Elisa da Costa;68;Mulher Transgenero;Heterossexual;Pardo;Ensino Fundamental Completo;Masculino
740;Violencia Domestica;740;Psicologica;Tarde;Aeroporto de Ferreira, 621;AC;Marina Peixoto;nan;Nao-Binario;Bissexual;Pardo;Ensino Fundamental Incompleto;Masculino
741;Outros;741;Fisica;Tarde;Lago de Fogaça, 451;AL;Nicolas Moura;4;Nao-Binario;Homossexual;Amarelo;Pos-graduacao;Masculino
742;Agressao;742;Fisica;Madrugada;Feira Cassiano, 930;DF;Giovanna Pacheco;33;Mulher Transgenero;Bissexual;Amarelo;Ensino Superior Completo;Masculino
743;Assedio;743;Sexual;Manha;Campo Castro, 64;PR;Josué Peixoto;162;Nao-Binario;Homossexual;Pardo;Ensino Medio Completo;Feminino
744;Invalido;744;Fisica;Madrugada;Pátio de Correia, 689;MT;Sara da Cruz;47;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Incompleto;Masculino
745;Violencia Domestica;745;Patrimonial;Noite;Trevo Cavalcanti, 326;PR;Sr. Marcos Vinicius Almeida;34;Nao-Binario;Bissexual;Amarelo;Ensino Superior Incompleto;Masculino
746;Outros;746;Sexual;Manha;Área Carolina Fonseca, 82;GO;Kamilly Novaes;6;Homem Transgenero;Assexual;Indigena;Ensino Superior Incompleto;Feminino
747;Outros;747;Patrimonial;Noite;Sítio Cunha, 8;RR;Sr. Davi Aparecida;47;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Incompleto;Masculino
748;Discriminacao;748;Fisica;Madrugada;Travessa Rezende, 556;SE;Elisa Pacheco;92;Nao-Binario;Homossexual;Amarelo;Ensino Superior Incompleto;Masculino
749;;749;Moral;Noite;;;;103;;;;;
750;;750;Fisica;Noite;;;;108;;;;;
751;;751;Patrimonial;Manha;;;;60;;;;;
752;;752;Sexual;Madrugada;;;;103;;;;;
753;;753;Sexual;Manha;;;;89;;;;;
754;Invalido;754;Patrimonial;Tarde;Vila Moreira, 642;AL;Hadassa Costa;16;Homem Cisgenero;Bissexual;Indigena;Ensino Fundamental Incompleto;Feminino
755;Assedio;755;Fisica;Tarde;Travessa de da Luz, 283;RJ;Dra. Clarice da Rocha;132;Mulher Transgenero;Homossexual;Indigena;Pos-graduacao;Masculino
756;Assedio;756;Moral;Noite;Chácara de Leão, 904;XX;Isis da Paz;0;Homem Transgenero;Pansexual;Pardo;Ensino Fundamental Completo;Masculino
757;Violencia Domestica;757;Psicologica;Noite;Praia Ian Fernandes, 88;MS;Sara Rodrigues;9;Homem Transgenero;Homossexual;Negro;Ensino Medio Completo;Masculino
758;Assedio;758;Fisica;Manha;Trecho de Mendes, 160;AC;Ana Barbosa;40;Mulher Cisgenero;Homossexual;Pardo;Ensino Superior Incompleto;Masculino
759;Discriminacao;759;Psicologica;Tarde;Travessa Azevedo, 773;PB;Amanda Souza;nan;Mulher Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Feminino
760;Violencia Domestica;760;Fisica;Manha;Viela Pacheco, 105;XX;Vinícius Brito;76;Homem Transgenero;Homossexual;Negro;Ensino Medio Completo;Masculino
761;;761;Fisica;Noite;;;;23;;;;;
762;Agressao;762;Sexual;Tarde;Praça Luara Abreu, 612;AC;Kevin Cavalcanti;nan;Homem Transgenero;Assexual;Indigena;Ensino Fundamental Completo;Feminino
763;;763;Psicologica;Manha;;;;22;;;;;
764;Invalido;764;Moral;Noite;Esplanada Ian Lopes, 74;GO;Maria Clara Fogaça;26;Homem Transgenero;Heterossexual;Negro;Ensino Fundamental Completo;Masculino
765;Invalido;765;Sexual;Tarde;Fazenda Rocha, 797;RR;Maria Luísa Costa;28;Homem Transgenero;Heterossexual;Negro;Ensino Fundamental Completo;Feminino
766;Invalido;766;Moral;Manha;Aeroporto Théo das Neves, 430;AL;Maria Alice Moraes;48;Mulher Transgenero;Heterossexual;Negro;Ensino Fundamental Completo;Masculino
767;Discriminacao;767;Fisica;Tarde;Alameda de Caldeira, 55;XX;Joana Rios;74;Homem Transgenero;Pansexual;Branco;Ensino Fundamental Incompleto;Feminino
768;Invalido;768;Patrimonial;Manha;Campo de Jesus, 72;SE;Brayan Nunes;44;Homem Transgenero;Homossexual;Branco;Ensino Fundamental Completo;Masculino
769;Invalido;769;Moral;Manha;Feira de Leão, 280;PE;Allana Melo;40;Homem Cisgenero;Pansexual;Amarelo;Ensino Medio Incompleto;Masculino
770;Invalido;770;Fisica;Manha;Travessa Davi Lucca Lopes, 326;MT;Srta. Lívia Oliveira;46;Homem Transgenero;Bissexual;Amarelo;Ensino Superior Completo;Masculino
771;;771;Psicologica;Tarde;;;;68;;;;;
772;Outros;772;Sexual;Noite;Recanto Vargas, 446;XX;Maria Cecília da Cruz;1;Mulher Cisgenero;Bissexual;Pardo;Ensino Medio Completo;Masculino
773;Discriminacao;773;Fisica;Madrugada;Lagoa Maria Eduarda Macedo, 192;ES;Julia Albuquerque;139;Mulher Cisgenero;Pansexual;Pardo;Ensino Superior Incompleto;Feminino
774;Violencia Domestica;774;Sexual;Madrugada;Vale Laura Rocha, 680;PB;Sra. Emanuelly Fonseca;33;Homem Cisgenero;Pansexual;Pardo;Ensino Medio Completo;Masculino
775;Invalido;775;Sexual;Tarde;Núcleo Gustavo Henrique Gonçalves, 294;SE;Joaquim Cassiano;54;Homem Cisgenero;Heterossexual;Indigena;Ensino Medio Incompleto;Feminino
776;Invalido;776;Psicologica;Manha;Chácara Júlia Cavalcanti, 292;AC;Sr. Davi Lucca Nascimento;56;Mulher Transgenero;Assexual;Indigena;Ensino Superior Incompleto;Masculino
777;Invalido;777;Psicologica;Madrugada;Passarela Alves, 625;AM;Maria Albuquerque;44;Nao-Binario;Heterossexual;Amarelo;Ensino Fundamental Completo;Masculino
778;Violencia Domestica;778;Psicologica;Manha;Quadra Alícia da Cruz, 1;CE;Yan Andrade;75;Mulher Cisgenero;Pansexual;Negro;Ensino Superior Incompleto;Masculino
779;;779;Fisica;Noite;;;;49;;;;;
780;Discriminacao;780;Sexual;Noite;Praça de Santos, 864;PI;Olivia Gonçalves;134;Homem Transgenero;Homossexual;Branco;Ensino Medio Incompleto;Feminino
781;Discriminacao;781;Sexual;Madrugada;Parque Pires, 357;XX;Matheus Leão;58;Mulher Cisgenero;Pansexual;Branco;Pos-graduacao;Feminino
782;;782;Patrimonial;Tarde;;;;32;;;;;
783;Agressao;783;Patrimonial;Tarde;Sítio Oliveira, 877;ES;João Vitor Freitas;131;Nao-Binario;Heterossexual;Branco;Pos-graduacao;Masculino
784;Discriminacao;784;Sexual;Manha;Trevo Mendonça, 478;MG;José Gomes;66;Mulher Transgenero;Heterossexual;Negro;Ensino Superior Completo;Feminino
785;Invalido;785;Fisica;Manha;Favela Gustavo Ferreira, 64;CE;Maria Cecília Almeida;90;Homem Cisgenero;Bissexual;Branco;Ensino Fundamental Completo;Feminino
786;Discriminacao;786;Patrimonial;Madrugada;Residencial Davi Luiz Cunha, 475;XX;Dra. Mariana da Paz;38;Mulher Transgenero;Homossexual;Indigena;Ensino Fundamental Completo;Feminino
787;Invalido;787;Moral;Manha;Viela Lopes, 957;ES;Ana Beatriz Monteiro;50;Homem Cisgenero;Pansexual;Indigena;Ensino Superior Incompleto;Masculino
788;Assedio;788;Moral;Madrugada;Pátio Pedro Pacheco, 927;PR;Sr. Arthur Miguel Nogueira;74;Mulher Transgenero;Assexual;Pardo;Pos-graduacao;Masculino
789;Violencia Domestica;789;Sexual;Tarde;Alameda Igor Martins, 82;XX;Caleb Pinto;12;Mulher Cisgenero;Pansexual;Indigena;Ensino Medio Incompleto;Feminino
790;;790;Patrimonial;Manha;;;;54;;;;;
791;Agressao;791;Fisica;Noite;Setor Stella Pacheco, 945;XX;Davi Luiz Porto;87;Mulher Cisgenero;Bissexual;Negro;Ensino Fundamental Completo;Masculino
792;Violencia Domestica;792;Psicologica;Noite;Viela Vinícius Fernandes, 464;SP;Maria Laura Teixeira;nan;Mulher Cisgenero;Pansexual;Branco;Ensino Medio Incompleto;Feminino
793;Invalido;793;Sexual;Tarde;Distrito Lorena Lima, 949;GO;Joana Castro;55;Homem Cisgenero;Bissexual;Indigena;Ensino Medio Completo;Feminino
794;Outros;794;Sexual;Manha;Viaduto Fonseca, 451;XX;Benjamin Ribeiro;39;Nao-Binario;Assexual;Indigena;Ensino Fundamental Completo;Feminino
795;;795;Moral;Manha;;;;27;;;;;
796;Invalido;796;Patrimonial;Tarde;Ladeira de Cirino, 766;PE;Benjamim Rocha;17;Homem Cisgenero;Assexual;Amarelo;Pos-graduacao;Masculino
797;Invalido;797;Psicologica;Tarde;Distrito Cecilia Pimenta, 69;AC;Sophia Sampaio;94;Nao-Binario;Heterossexual;Indigena;Ensino Fundamental Incompleto;Feminino
798;Assedio;798;Patrimonial;Tarde;Rodovia de Monteiro, 421;XX;Hellena Freitas;82;Mulher Cisgenero;Assexual;Negro;Pos-graduacao;Masculino
799;;799;Patrimonial;Manha;;;;41;;;;;
800;;800;Moral;Noite;;;;76;;;;;
801;;801;Moral;Manha;;;;107;;;;;
802;Invalido;802;Psicologica;Noite;Trevo de Jesus, 76;MG;Ágatha Gomes;42;Nao-Binario;Heterossexual;Pardo;Ensino Fundamental Completo;Feminino
803;Agressao;803;Fisica;Tarde;Conjunto Almeida, 341;PB;Lavínia Melo;15;Mulher Cisgenero;Assexual;Amarelo;Ensino Medio Incompleto;Masculino
804;;804;Patrimonial;Noite;;;;69;;;;;
805;;805;Patrimonial;Noite;;;;110;;;;;
806;;806;Moral;Tarde;;;;3;;;;;
807;Invalido;807;Patrimonial;Madrugada;Trevo Pedro Cunha, 735;TO;Erick Borges;71;Mulher Cisgenero;Bissexual;Negro;Pos-graduacao;Masculino
808;Assedio;808;Fisica;Noite;Recanto Pedro Lucas Jesus, 607;AL;Maria da Costa;152;Homem Transgenero;Heterossexual;Amarelo;Ensino Fundamental Completo;Masculino
809;Agressao;809;Patrimonial;Manha;Parque Barros, 39;SC;Ana Sophia Moreira;71;Mulher Transgenero;Pansexual;Negro;Ensino Medio Incompleto;Masculino
810;Violencia Domestica;810;Fisica;Manha;Viaduto de Porto, 225;XX;Laura Costela;43;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
811;Agressao;811;Moral;Noite;Distrito Maysa Melo, 253;PA;Zoe Martins;nan;Mulher Transgenero;Pansexual;Pardo;Ensino Superior Incompleto;Masculino
812;Outros;812;Fisica;Manha;Fazenda Lorena Monteiro, 868;XX;Rhavi Moura;42;Nao-Binario;Homossexual;Amarelo;Ensino Medio Incompleto;Masculino
813;Outros;813;Sexual;Madrugada;Rua de Machado, 220;XX;Laís Carvalho;77;Homem Transgenero;Assexual;Negro;Ensino Superior Incompleto;Feminino
814;Invalido;814;Moral;Noite;Esplanada de Montenegro, 519;MG;Nathan Fonseca;42;Mulher Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Masculino
815;;815;Fisica;Madrugada;;;;97;;;;;
816;Outros;816;Patrimonial;Tarde;Colônia de da Mota, 427;XX;Srta. Liz Sá;81;Nao-Binario;Bissexual;Amarelo;Ensino Medio Completo;Masculino
817;Invalido;817;Patrimonial;Manha;Pátio Ferreira, 734;ES;Luana da Mata;30;Mulher Cisgenero;Bissexual;Pardo;Ensino Superior Completo;Masculino
818;Discriminacao;818;Fisica;Tarde;Jardim Pastor, 276;DF;Srta. Ana Beatriz Cirino;15;Homem Cisgenero;Assexual;Negro;Ensino Superior Incompleto;Feminino
819;Outros;819;Psicologica;Noite;Largo Raul Ferreira, 974;XX;Noah Cirino;38;Mulher Cisgenero;Heterossexual;Pardo;Ensino Fundamental Incompleto;Feminino
820;;820;Moral;Manha;;;;35;;;;;
821;Violencia Domestica;821;Sexual;Manha;Colônia Rodrigues, 582;DF;Maria Alice Caldeira;nan;Homem Transgenero;Bissexual;Amarelo;Ensino Medio Completo;Feminino
822;;822;Moral;Manha;;;;41;;;;;
823;;823;Sexual;Manha;;;;14;;;;;
824;Discriminacao;824;Patrimonial;Manha;Vila da Paz, 397;XX;Sr. Davi Lucas Câmara;47;Mulher Transgenero;Bissexual;Negro;Ensino Superior Incompleto;Feminino
825;Discriminacao;825;Patrimonial;Tarde;Estrada de Almeida, 935;AP;Ian Fogaça;21;Nao-Binario;Heterossexual;Pardo;Ensino Fundamental Incompleto;Feminino
826;Invalido;826;Sexual;Manha;Chácara Pacheco, 555;RN;Mateus Vieira;16;Mulher Cisgenero;Homossexual;Amarelo;Ensino Superior Incompleto;Masculino
827;Discriminacao;827;Patrimonial;Madrugada;Pátio Cunha, 820;PI;João Macedo;176;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Superior Completo;Masculino
828;Agressao;828;Fisica;Tarde;Conjunto da Mata, 903;RJ;Cecilia Ramos;77;Nao-Binario;Heterossexual;Indigena;Ensino Superior Incompleto;Masculino
829;Violencia Domestica;829;Sexual;Manha;Jardim Aylla Machado, 730;PE;Milena Farias;197;Mulher Transgenero;Heterossexual;Branco;Ensino Superior Incompleto;Feminino
830;Agressao;830;Psicologica;Tarde;Colônia de Câmara, 982;XX;Srta. Luiza Rezende;96;Mulher Cisgenero;Homossexual;Amarelo;Ensino Fundamental Completo;Feminino
831;Outros;831;Psicologica;Madrugada;Viaduto Maria Liz Nascimento, 752;RR;Sra. Maria Júlia Santos;16;Mulher Transgenero;Heterossexual;Branco;Ensino Superior Completo;Masculino
832;Invalido;832;Fisica;Manha;Feira de Macedo, 430;ES;Danilo Farias;67;Nao-Binario;Assexual;Amarelo;Ensino Superior Completo;Masculino
833;;833;Fisica;Tarde;;;;103;;;;;
834;;834;Moral;Madrugada;;;;55;;;;;
835;Invalido;835;Sexual;Tarde;Setor da Mota, 188;RS;Allana Rios;86;Mulher Transgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Feminino
836;Assedio;836;Sexual;Noite;Passarela de Viana, 781;AL;Luiz Gustavo Sales;181;Homem Transgenero;Pansexual;Negro;Ensino Superior Completo;Masculino
837;;837;Moral;Manha;;;;15;;;;;
838;Discriminacao;838;Moral;Noite;Vereda de Barbosa, 18;XX;Antônio Machado;46;Nao-Binario;Bissexual;Branco;Ensino Fundamental Incompleto;Feminino
839;Assedio;839;Psicologica;Manha;Feira de Correia, 393;CE;João Guilherme Cunha;79;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Medio Completo;Feminino
840;Agressao;840;Fisica;Noite;Quadra da Conceição, 617;MT;Vitor das Neves;63;Nao-Binario;Assexual;Negro;Ensino Medio Incompleto;Feminino
841;Assedio;841;Fisica;Manha;Estrada de Jesus, 358;XX;Sr. Oliver Mendes;17;Homem Cisgenero;Pansexual;Amarelo;Pos-graduacao;Feminino
842;Assedio;842;Moral;Manha;Praia Cassiano, 813;AC;Théo Sousa;121;Mulher Transgenero;Pansexual;Indigena;Ensino Superior Completo;Feminino
843;Assedio;843;Patrimonial;Madrugada;Praça de Costela, 49;XX;Maria Julia Viana;103;Homem Transgenero;Bissexual;Indigena;Ensino Fundamental Completo;Masculino
844;;844;Sexual;Tarde;;;;4;;;;;
845;Discriminacao;845;Sexual;Madrugada;Área Maria Clara Camargo, 821;XX;Vinícius Pastor;99;Mulher Transgenero;Assexual;Indigena;Pos-graduacao;Feminino
846;Discriminacao;846;Patrimonial;Tarde;Setor de Lopes, 337;TO;Antonella Cavalcanti;nan;Homem Cisgenero;Bissexual;Amarelo;Ensino Medio Completo;Feminino
847;Invalido;847;Sexual;Noite;Avenida Ester Novais, 36;MG;Vinícius Barros;71;Homem Cisgenero;Heterossexual;Negro;Ensino Fundamental Completo;Masculino
848;Agressao;848;Patrimonial;Tarde;Colônia Viana, 399;SP;Lorena Costa;158;Mulher Transgenero;Assexual;Pardo;Ensino Superior Incompleto;Feminino
849;Agressao;849;Psicologica;Madrugada;Praia Borges, 688;BA;Rafaela Ramos;140;Mulher Transgenero;Heterossexual;Indigena;Ensino Superior Incompleto;Feminino
850;Violencia Domestica;850;Psicologica;Madrugada;Morro de da Cunha, 769;GO;José Pedro Cavalcanti;151;Homem Transgenero;Pansexual;Negro;Pos-graduacao;Masculino
851;Outros;851;Sexual;Madrugada;Travessa Ágatha Leão, 518;XX;Dr. Matheus Caldeira;61;Mulher Cisgenero;Pansexual;Pardo;Ensino Fundamental Completo;Masculino
852;Outros;852;Moral;Tarde;Esplanada da Rosa, 942;XX;Pedro Henrique Castro;71;Homem Cisgenero;Bissexual;Negro;Ensino Superior Completo;Feminino
853;Agressao;853;Fisica;Noite;Alameda Vitor Gabriel Lima, 591;XX;Matheus das Neves;32;Nao-Binario;Homossexual;Pardo;Ensino Fundamental Incompleto;Masculino
854;Invalido;854;Moral;Madrugada;Aeroporto Câmara, 392;RJ;Isabelly Sampaio;107;Mulher Transgenero;Bissexual;Negro;Ensino Medio Incompleto;Masculino
855;Agressao;855;Psicologica;Noite;Campo de Nascimento, 306;SP;João Felipe Dias;72;Mulher Transgenero;Bissexual;Pardo;Ensino Superior Completo;Feminino
856;Agressao;856;Patrimonial;Noite;Alameda Macedo, 262;TO;Maria Vitória Siqueira;67;Mulher Transgenero;Bissexual;Pardo;Ensino Superior Incompleto;Masculino
857;Violencia Domestica;857;Patrimonial;Madrugada;Área de Silveira, 440;ES;Bárbara da Mata;nan;Nao-Binario;Homossexual;Amarelo;Ensino Superior Completo;Masculino
858;Assedio;858;Psicologica;Noite;Rua da Mota, 950;AP;Anthony Gabriel Pereira;9;Mulher Transgenero;Bissexual;Negro;Ensino Medio Completo;Feminino
859;Invalido;859;Moral;Noite;Trevo Luiza Duarte, 805;PA;Laís Borges;71;Homem Transgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Feminino
860;Agressao;860;Fisica;Noite;Trecho Ribeiro, 732;MS;Olívia Nunes;nan;Mulher Cisgenero;Assexual;Indigena;Ensino Medio Incompleto;Masculino
861;Discriminacao;861;Moral;Noite;Passarela de Ribeiro, 451;RN;Stella Nunes;nan;Homem Transgenero;Heterossexual;Negro;Ensino Superior Incompleto;Feminino
862;Discriminacao;862;Sexual;Noite;Condomínio Maya Casa Grande, 303;MG;Lorenzo da Conceição;87;Nao-Binario;Bissexual;Negro;Ensino Fundamental Incompleto;Masculino
863;Assedio;863;Moral;Madrugada;Estrada de Vieira, 307;AC;Dr. José Miguel Fernandes;9;Nao-Binario;Assexual;Pardo;Ensino Fundamental Incompleto;Feminino
864;Assedio;864;Patrimonial;Tarde;Colônia Martins, 223;PR;Sra. Melissa Sá;17;Homem Cisgenero;Heterossexual;Amarelo;Ensino Medio Completo;Masculino
865;;865;Moral;Madrugada;;;;49;;;;;
866;;866;Fisica;Noite;;;;98;;;;;
867;Invalido;867;Patrimonial;Tarde;Esplanada de da Conceição, 128;BA;Srta. Allana Pereira;37;Nao-Binario;Homossexual;Negro;Pos-graduacao;Masculino
868;Invalido;868;Moral;Tarde;Área Pires, 859;RS;Yan Fernandes;71;Homem Cisgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Feminino
869;Outros;869;Sexual;Tarde;Aeroporto de Rodrigues, 676;MT;Eduardo Moura;152;Mulher Transgenero;Homossexual;Negro;Ensino Medio Completo;Feminino
870;Invalido;870;Patrimonial;Noite;Estrada João Gabriel Gonçalves, 704;SP;Vinícius Gomes;49;Nao-Binario;Bissexual;Pardo;Ensino Superior Incompleto;Masculino
871;;871;Fisica;Manha;;;;42;;;;;
872;Discriminacao;872;Sexual;Tarde;Núcleo Esther Moreira, 190;XX;Leandro Pacheco;27;Mulher Transgenero;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
873;Agressao;873;Sexual;Noite;Praia de Almeida, 957;PA;Ana Beatriz Rezende;nan;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Fundamental Completo;Feminino
874;Discriminacao;874;Psicologica;Noite;Loteamento de Rezende, 266;PI;Dr. Henry Cardoso;nan;Mulher Cisgenero;Pansexual;Amarelo;Ensino Fundamental Completo;Feminino
875;Violencia Domestica;875;Sexual;Manha;Quadra de Sales, 82;XX;Ian Aragão;41;Nao-Binario;Homossexual;Negro;Ensino Medio Incompleto;Feminino
876;;876;Psicologica;Tarde;;;;83;;;;;
877;Agressao;877;Fisica;Noite;Via Ágatha Aparecida, 930;CE;Lorena Ramos;44;Homem Transgenero;Homossexual;Negro;Ensino Superior Completo;Feminino
878;;878;Psicologica;Noite;;;;70;;;;;
879;Violencia Domestica;879;Psicologica;Manha;Passarela Maria Alice Correia, 610;BA;Sra. Mirella Melo;131;Homem Transgenero;Homossexual;Indigena;Ensino Medio Completo;Feminino
880;Assedio;880;Fisica;Tarde;Sítio de Freitas, 705;PB;Letícia Cavalcanti;181;Homem Transgenero;Homossexual;Pardo;Pos-graduacao;Masculino
881;Invalido;881;Psicologica;Manha;Alameda João Vasconcelos, 973;MG;Giovanna Pimenta;107;Homem Transgenero;Assexual;Branco;Ensino Fundamental Incompleto;Feminino
882;Invalido;882;Moral;Tarde;Lago Carvalho, 733;RJ;Ana Cecília Moreira;13;Mulher Transgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Masculino
883;;883;Sexual;Tarde;;;;91;;;;;
884;Outros;884;Patrimonial;Madrugada;Passarela de Fogaça, 594;XX;Srta. Julia Ribeiro;100;Nao-Binario;Homossexual;Negro;Ensino Superior Completo;Feminino
885;Assedio;885;Sexual;Noite;Residencial Leonardo Fogaça, 361;MA;Dr. Luigi Viana;58;Homem Transgenero;Heterossexual;Indigena;Pos-graduacao;Masculino
886;;886;Sexual;Manha;;;;27;;;;;
887;Invalido;887;Moral;Noite;Trevo Freitas, 423;TO;Brayan Pacheco;22;Mulher Transgenero;Pansexual;Amarelo;Ensino Medio Completo;Masculino
888;Outros;888;Patrimonial;Manha;Feira Nogueira, 200;SE;Bianca Araújo;nan;Mulher Transgenero;Bissexual;Branco;Ensino Medio Incompleto;Feminino
889;Agressao;889;Patrimonial;Tarde;Chácara de Casa Grande, 324;XX;Yago Cirino;35;Mulher Cisgenero;Homossexual;Indigena;Ensino Medio Incompleto;Masculino
890;Violencia Domestica;890;Fisica;Madrugada;Jardim Martins, 677;RR;Pedro Lucas Marques;nan;Homem Transgenero;Assexual;Pardo;Pos-graduacao;Masculino
891;Violencia Domestica;891;Psicologica;Tarde;Travessa Brito, 541;RJ;Danilo Jesus;170;Mulher Cisgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Feminino
892;Discriminacao;892;Psicologica;Tarde;Estrada Mendes, 329;XX;Lucas Gabriel da Mata;65;Mulher Transgenero;Heterossexual;Branco;Pos-graduacao;Feminino
893;Discriminacao;893;Moral;Noite;Travessa de Porto, 66;PR;Dr. Enzo Vasconcelos;nan;Nao-Binario;Homossexual;Negro;Ensino Fundamental Completo;Feminino
894;Outros;894;Fisica;Manha;Aeroporto Câmara, 281;MA;Evelyn Cunha;53;Nao-Binario;Homossexual;Pardo;Ensino Fundamental Completo;Masculino
895;;895;Sexual;Tarde;;;;72;;;;;
896;Outros;896;Fisica;Madrugada;Trevo Albuquerque, 259;AP;Maria Nascimento;174;Nao-Binario;Heterossexual;Pardo;Ensino Superior Incompleto;Masculino
897;Agressao;897;Moral;Tarde;Rua Brito, 641;XX;Diogo Araújo;53;Mulher Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Feminino
898;Invalido;898;Fisica;Tarde;Vereda de Borges, 310;AC;Srta. Maria Alice Melo;32;Homem Cisgenero;Assexual;Indigena;Ensino Medio Completo;Feminino
899;;899;Patrimonial;Noite;;;;37;;;;;
900;;900;Fisica;Manha;;;;3;;;;;
901;Outros;901;Psicologica;Tarde;Passarela Montenegro, 830;SP;Anna Liz Pimenta;28;Mulher Transgenero;Bissexual;Negro;Ensino Superior Completo;Masculino
902;Violencia Domestica;902;Fisica;Madrugada;Chácara de Porto, 209;PB;Bella Pires;nan;Homem Transgenero;Heterossexual;Amarelo;Pos-graduacao;Masculino
903;Outros;903;Patrimonial;Manha;Sítio Costa, 87;PE;Luiz Otávio Viana;192;Nao-Binario;Homossexual;Amarelo;Ensino Superior Incompleto;Feminino
904;;904;Fisica;Tarde;;;;35;;;;;
905;Invalido;905;Patrimonial;Tarde;Trevo João Gabriel Costa, 750;AM;Ana Julia Cardoso;20;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Completo;Feminino
906;Invalido;906;Sexual;Tarde;Lagoa Amanda Moraes, 502;PE;Hadassa Pimenta;11;Homem Cisgenero;Bissexual;Branco;Ensino Superior Incompleto;Masculino
907;Discriminacao;907;Sexual;Noite;Condomínio Bella Campos, 48;SP;Bruna Castro;81;Mulher Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Feminino
908;;908;Moral;Noite;;;;47;;;;;
909;Invalido;909;Sexual;Manha;Área Mateus Alves, 708;PE;Bento Novaes;2;Mulher Cisgenero;Bissexual;Negro;Ensino Medio Incompleto;Feminino
910;Invalido;910;Fisica;Madrugada;Rodovia Samuel Farias, 367;AM;Juliana Cirino;5;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Completo;Feminino
911;Invalido;911;Fisica;Tarde;Viaduto Kaique Correia, 751;CE;Antonella Ribeiro;89;Mulher Cisgenero;Assexual;Amarelo;Ensino Superior Completo;Masculino
912;Outros;912;Fisica;Tarde;Parque Araújo, 9;XX;Luan Farias;58;Homem Transgenero;Heterossexual;Negro;Ensino Medio Completo;Masculino
913;Assedio;913;Patrimonial;Noite;Largo de Moraes, 378;PB;Sr. Luiz Henrique Gomes;158;Homem Cisgenero;Assexual;Pardo;Ensino Superior Completo;Feminino
914;Invalido;914;Sexual;Manha;Trecho Carvalho, 452;SP;Benjamim Vieira;95;Mulher Transgenero;Heterossexual;Negro;Ensino Superior Incompleto;Feminino
915;;915;Sexual;Madrugada;;;;51;;;;;
916;Outros;916;Moral;Tarde;Trecho Isabella Macedo, 890;PA;João Vitor Marques;nan;Mulher Transgenero;Bissexual;Indigena;Ensino Superior Incompleto;Feminino
917;Invalido;917;Fisica;Noite;Colônia Aragão, 976;PR;Gabriel Peixoto;41;Mulher Transgenero;Heterossexual;Indigena;Ensino Superior Incompleto;Feminino
918;Invalido;918;Patrimonial;Tarde;Conjunto de Pastor, 244;RO;Gabriel Nascimento;47;Homem Transgenero;Heterossexual;Amarelo;Ensino Medio Completo;Feminino
919;Discriminacao;919;Fisica;Madrugada;Passarela de Fernandes, 284;SP;Raul Costa;2;Nao-Binario;Pansexual;Indigena;Ensino Medio Incompleto;Feminino
920;;920;Sexual;Madrugada;;;;83;;;;;
921;;921;Patrimonial;Tarde;;;;19;;;;;
922;Assedio;922;Psicologica;Manha;Sítio Vasconcelos, 819;RR;Manuela Souza;66;Homem Transgenero;Homossexual;Negro;Pos-graduacao;Masculino
923;Outros;923;Fisica;Tarde;Vereda de Rezende, 319;MA;Cecilia Fonseca;nan;Mulher Cisgenero;Assexual;Amarelo;Ensino Fundamental Completo;Feminino
924;Invalido;924;Psicologica;Tarde;Ladeira Brayan Rodrigues, 734;RN;Maria Luísa Nogueira;27;Mulher Cisgenero;Heterossexual;Branco;Pos-graduacao;Feminino
925;Violencia Domestica;925;Fisica;Noite;Jardim das Neves, 692;XX;Murilo Vargas;96;Nao-Binario;Heterossexual;Branco;Ensino Medio Incompleto;Masculino
