id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
734;Violencia Domestica;734;Psicologica;Manha;Rua de Duarte, 628;XX;Ester Vasconcelos;52;Nao-Binario;Pansexual;Branco;Ensino Medio Incompleto;Feminino
735;;735;Sexual;Noite;;;;103;;;;;
736;Invalido;736;Sexual;Tarde;Pátio Novaes, 645;MT;Yago Novaes;16;Mulher Transgenero;Pansexual;Pardo;Ensino Superior Incompleto;Feminino
737;Violencia Domestica;737;Psicologica;Manha;Campo de Viana, 243;RO;Srta. Mariane Silveira;136;Nao-Binario;Heterossexual;Indigena;Ensino Superior Incompleto;Feminino
738;;738;Sexual;Noite;;;;105;;;;;
739;Agressao;739;Psicologica;Tarde;Conjunto da Rocha, 124;XX;Nicolas das Neves;96;Mulher Cisgenero;Homossexual;Amarelo;Ensino Fundamental Incompleto;Masculino
740;Invalido;740;Sexual;Madrugada;Viaduto Vasconcelos, 997;BA;Dante Siqueira;32;Nao-Binario;Bissexual;Indigena;Pos-graduacao;Feminino
741;;741;Fisica;Noite;;;;26;;;;;
742;;742;Sexual;Madrugada;;;;94;;;;;
743;Assedio;743;Patrimonial;Manha;Viaduto de Rios, 79;XX;Ana Lívia Andrade;94;Mulher Cisgenero;Bissexual;Branco;Ensino Medio Incompleto;Feminino
744;;744;Fisica;Noite;;;;93;;;;;
745;Violencia Domestica;745;Fisica;Manha;Núcleo Agatha Silveira, 267;RN;José Miguel Oliveira;nan;Homem Transgenero;Bissexual;Indigena;Ensino Superior Incompleto;Feminino
746;;746;Sexual;Manha;;;;110;;;;;
747;Outros;747;Sexual;Manha;Conjunto Moraes, 786;PE;Dra. Maya Melo;30;Nao-Binario;Homossexual;Indigena;Pos-graduacao;Masculino
748;Outros;748;Sexual;Tarde;Área Cirino, 412;BA;Caleb Almeida;nan;Homem Transgenero;Bissexual;Negro;Ensino Superior Completo;Masculino
749;Invalido;749;Patrimonial;Madrugada;Morro de da Costa, 130;AC;Alana Fogaça;7;Homem Cisgenero;Bissexual;Branco;Ensino Medio Completo;Masculino
750;Violencia Domestica;750;Fisica;Madrugada;Campo de Viana, 383;XX;Eduarda Pereira;103;Homem Cisgenero;Assexual;Amarelo;Ensino Superior Incompleto;Masculino
751;Assedio;751;Moral;Noite;Parque Davi Lucca Viana, 383;XX;Anthony Gabriel Porto;45;Homem Cisgenero;Pansexual;Amarelo;Ensino Superior Completo;Masculino
752;;752;Patrimonial;Noite;;;;68;;;;;
753;Agressao;753;Psicologica;Manha;Vale Monteiro, 584;MA;Luna Rios;nan;Mulher Transgenero;Assexual;Negro;Ensino Medio Incompleto;Feminino
754;Discriminacao;754;Psicologica;Manha;Fazenda Araújo, 721;XX;Dr. José Santos;25;Mulher Cisgenero;Assexual;Pardo;Ensino Medio Completo;Masculino
755;Invalido;755;Moral;Madrugada;Condomínio de Pastor, 662;TO;Ana Peixoto;86;Mulher Transgenero;Homossexual;Pardo;Ensino Medio Incompleto;Feminino
756;Invalido;756;Sexual;Manha;Praça Guerra, 439;SE;Cauã Farias;90;Mulher Transgenero;Bissexual;Indigena;Ensino Superior Incompleto;Masculino
757;Invalido;757;Moral;Noite;Largo Pires, 923;RN;Sr. Yuri Pires;0;Homem Cisgenero;Homossexual;Pardo;Ensino Fundamental Incompleto;Masculino
758;Invalido;758;Moral;Madrugada;Área Ana Ribeiro, 365;PI;Srta. Maria Luiza Cardoso;28;Nao-Binario;Homossexual;Negro;Ensino Fundamental Incompleto;Feminino
759;Violencia Domestica;759;Sexual;Madrugada;Passarela Fogaça, 266;MG;Sr. Ravi Lucca Marques;142;Mulher Cisgenero;Bissexual;Branco;Ensino Fundamental Incompleto;Masculino
760;Agressao;760;Psicologica;Madrugada;Ladeira Nathan Jesus, 175;PB;Thales Cardoso;50;Homem Cisgenero;Heterossexual;Amarelo;Ensino Medio Incompleto;Masculino
761;Invalido;761;Psicologica;Noite;Distrito Pastor, 328;RO;Hadassa Ferreira;19;Nao-Binario;Assexual;Indigena;Ensino Superior Completo;Feminino
762;Assedio;762;Psicologica;Manha;Fazenda Aparecida, 902;RN;Emanuella Pinto;18;Mulher Transgenero;Bissexual;Negro;Ensino Fundamental Incompleto;Masculino
763;Invalido;763;Patrimonial;Madrugada;Viaduto de Oliveira, 497;MG;Theodoro Castro;98;Mulher Transgenero;Pansexual;Negro;Ensino Fundamental Completo;Masculino
764;Agressao;764;Psicologica;Manha;Lago Leandro Vargas, 534;PI;Sra. Antonella Andrade;107;Homem Transgenero;Homossexual;Pardo;Ensino Medio Incompleto;Feminino
765;Agressao;765;Patrimonial;Madrugada;Trecho Eloah Borges, 481;PA;Nicolas Peixoto;177;Homem Transgenero;Heterossexual;Amarelo;Ensino Superior Incompleto;Masculino
766;Assedio;766;Sexual;Noite;Avenida de Moraes, 120;XX;Sra. Alícia Teixeira;3;Mulher Transgenero;Homossexual;Pardo;Ensino Medio Incompleto;Masculino
767;Invalido;767;Moral;Manha;Recanto Santos, 561;PE;Dr. Ravi Porto;46;Nao-Binario;Bissexual;Branco;Pos-graduacao;Masculino
768;Invalido;768;Psicologica;Madrugada;Lagoa de Casa Grande, 725;AM;Davi Luiz Moraes;83;Mulher Transgenero;Pansexual;Branco;Ensino Fundamental Incompleto;Masculino
769;;769;Moral;Madrugada;;;;90;;;;;
770;Violencia Domestica;770;Sexual;Tarde;Parque Theo Rios, 800;XX;Alícia Camargo;86;Nao-Binario;Homossexual;Negro;Ensino Fundamental Completo;Feminino
771;Agressao;771;Patrimonial;Noite;Morro de Silva, 637;XX;Srta. Vitória Novaes;1;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Completo;Feminino
772;Assedio;772;Moral;Tarde;Quadra de da Mata, 169;XX;Sra. Alícia Campos;12;Mulher Transgenero;Homossexual;Branco;Ensino Fundamental Incompleto;Masculino
773;Invalido;773;Moral;Noite;Feira de Castro, 227;RR;Valentina Duarte;35;Homem Cisgenero;Bissexual;Amarelo;Ensino Superior Incompleto;Masculino
774;Agressao;774;Patrimonial;Madrugada;Aeroporto José Pedro Silva, 398;RJ;Camila Monteiro;49;Homem Cisgenero;Pansexual;Negro;Pos-graduacao;Feminino
775;Violencia Domestica;775;Fisica;Noite;Chácara Isabela Campos, 568;PI;Dra. Ísis da Rosa;nan;Mulher Cisgenero;Heterossexual;Pardo;Ensino Superior Completo;Feminino
776;;776;Moral;Noite;;;;20;;;;;
777;;777;Patrimonial;Madrugada;;;;57;;;;;
778;Invalido;778;Fisica;Madrugada;Rodovia André Porto, 139;DF;Ester Lopes;46;Homem Cisgenero;Assexual;Branco;Ensino Fundamental Incompleto;Masculino
779;Outros;779;Psicologica;Tarde;Colônia de Vieira, 492;RN;Emanuella Gonçalves;29;Homem Transgenero;Pansexual;Amarelo;Ensino Superior Incompleto;Masculino
780;Agressao;780;Fisica;Madrugada;Largo de Machado, 321;RS;Maria Júlia Macedo;141;Nao-Binario;Heterossexual;Pardo;Ensino Medio Incompleto;Masculino
781;Discriminacao;781;Fisica;Tarde;Vereda Otávio das Neves, 554;RJ;Sr. Dom Castro;nan;Mulher Transgenero;Bissexual;Indigena;Ensino Superior Completo;Feminino
782;;782;Moral;Tarde;;;;31;;;;;
783;Invalido;783;Sexual;Manha;Campo de Cirino, 465;TO;Anthony Gabriel Fernandes;82;Mulher Cisgenero;Assexual;Indigena;Ensino Superior Completo;Masculino
784;Violencia Domestica;784;Moral;Manha;Estrada Guerra, 507;GO;Melissa Cavalcante;167;Mulher Transgenero;Pansexual;Indigena;Pos-graduacao;Feminino
785;;785;Sexual;Madrugada;;;;14;;;;;
786;;786;Fisica;Madrugada;;;;80;;;;;
787;Invalido;787;Sexual;Tarde;Chácara Lunna Rocha, 132;RJ;Sr. Davi Lucca Viana;33;Nao-Binario;Homossexual;Pardo;Pos-graduacao;Masculino
788;Violencia Domestica;788;Psicologica;Madrugada;Fazenda Castro, 875;RO;Gabrielly Sousa;141;Nao-Binario;Bissexual;Branco;Pos-graduacao;Masculino
789;Outros;789;Moral;Tarde;Lagoa Miguel Vasconcelos, 547;RN;Sra. Ana Beatriz Moraes;159;Mulher Transgenero;Assexual;Pardo;Ensino Superior Incompleto;Masculino
790;Invalido;790;Sexual;Manha;Praça de Cirino, 92;PR;Sra. Mariah Sales;51;Mulher Transgenero;Homossexual;Branco;Ensino Fundamental Completo;Masculino
791;Invalido;791;Moral;Noite;Estação Lorena da Mota, 169;AC;Kaique Cavalcante;70;Mulher Cisgenero;Heterossexual;Indigena;Ensino Superior Incompleto;Masculino
792;Assedio;792;Psicologica;Manha;Feira de Nogueira, 817;SP;Luara Cavalcanti;62;Homem Cisgenero;Assexual;Negro;Ensino Medio Incompleto;Masculino
793;Violencia Domestica;793;Patrimonial;Noite;Travessa Agatha Sampaio, 10;XX;Sra. Sara Moreira;11;Homem Transgenero;Heterossexual;Indigena;Ensino Superior Completo;Feminino
794;;794;Sexual;Noite;;;;36;;;;;
795;Discriminacao;795;Fisica;Madrugada;Residencial de Pires, 885;AM;Rebeca Barbosa;66;Mulher Cisgenero;Assexual;Amarelo;Ensino Superior Completo;Feminino
796;;796;Psicologica;Tarde;;;;32;;;;;
797;Assedio;797;Psicologica;Noite;Lagoa da Mota, 387;MS;Srta. Maria Eduarda da Mata;33;Nao-Binario;Homossexual;Indigena;Ensino Superior Completo;Masculino
798;Assedio;798;Moral;Madrugada;Travessa de Gonçalves, 142;MT;Melina Vasconcelos;63;Mulher Transgenero;Homossexual;Amarelo;Ensino Superior Completo;Feminino
799;;799;Moral;Noite;;;;23;;;;;
800;Assedio;800;Fisica;Manha;Travessa de Borges, 442;XX;Heloísa Porto;12;Homem Transgenero;Assexual;Indigena;Ensino Medio Completo;Feminino
801;Outros;801;Patrimonial;Manha;Favela Ana Cecília Araújo, 508;XX;José Miguel Aragão;83;Homem Cisgenero;Heterossexual;Amarelo;Ensino Fundamental Incompleto;Feminino
802;;802;Moral;Tarde;;;;73;;;;;
803;Discriminacao;803;Sexual;Madrugada;Alameda da Rosa, 844;SC;Eduardo Fernandes;nan;Mulher Cisgenero;Bissexual;Branco;Ensino Medio Completo;Masculino
804;Agressao;804;Psicologica;Tarde;Vereda de Marques, 769;AM;Rodrigo Câmara;31;Mulher Transgenero;Bissexual;Indigena;Ensino Superior Completo;Masculino
805;Agressao;805;Patrimonial;Noite;Chácara de Gonçalves, 381;ES;Dra. Mirella da Conceição;36;Homem Cisgenero;Assexual;Negro;Ensino Medio Incompleto;Masculino
806;Discriminacao;806;Psicologica;Tarde;Rua de Guerra, 403;XX;Raul Ribeiro;94;Nao-Binario;Bissexual;Branco;Ensino Medio Incompleto;Feminino
807;Outros;807;Moral;Madrugada;Estrada da Conceição, 805;RO;Ana Liz Ramos;132;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Completo;Feminino
808;Invalido;808;Sexual;Madrugada;Fazenda Ramos, 376;TO;Gael Pastor;87;Mulher Transgenero;Bissexual;Branco;Ensino Fundamental Incompleto;Masculino
809;Agressao;809;Sexual;Manha;Loteamento Caldeira, 623;XX;Sra. Antonella Viana;77;Mulher Transgenero;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
810;Violencia Domestica;810;Fisica;Madrugada;Avenida de Alves, 822;RR;Maria Eduarda Peixoto;25;Homem Transgenero;Bissexual;Indigena;Ensino Medio Incompleto;Masculino
811;Agressao;811;Fisica;Tarde;Estação de Aparecida, 803;TO;Dr. Ravy da Mata;69;Mulher Cisgenero;Homossexual;Indigena;Ensino Fundamental Completo;Feminino
812;;812;Fisica;Tarde;;;;49;;;;;
813;;813;Fisica;Tarde;;;;91;;;;;
814;Violencia Domestica;814;Psicologica;Tarde;Colônia Novaes, 931;GO;Eduardo Fogaça;131;Nao-Binario;Pansexual;Indigena;Pos-graduacao;Masculino
815;Outros;815;Patrimonial;Tarde;Aeroporto Garcia, 491;XX;Ana Sophia Cavalcanti;57;Mulher Transgenero;Bissexual;Amarelo;Ensino Superior Completo;Masculino
816;Assedio;816;Psicologica;Noite;Vereda das Neves, 257;XX;Otávio Guerra;31;Homem Cisgenero;Assexual;Pardo;Ensino Superior Completo;Masculino
817;Agressao;817;Fisica;Tarde;Vila Ana Novais, 269;ES;Joana Leão;57;Mulher Transgenero;Assexual;Indigena;Pos-graduacao;Feminino
818;Discriminacao;818;Sexual;Manha;Vereda Lima, 506;MA;Dra. Agatha Porto;nan;Nao-Binario;Bissexual;Negro;Ensino Superior Completo;Feminino
819;Agressao;819;Fisica;Tarde;Vila Murilo Gomes, 963;MG;Aylla Barros;177;Homem Cisgenero;Assexual;Branco;Ensino Superior Incompleto;Masculino
820;Invalido;820;Sexual;Tarde;Área de Pacheco, 240;AC;Thomas da Conceição;10;Homem Transgenero;Bissexual;Amarelo;Ensino Medio Completo;Feminino
821;Agressao;821;Fisica;Noite;Ladeira de Araújo, 139;MG;Olívia Brito;nan;Mulher Transgenero;Homossexual;Negro;Ensino Superior Incompleto;Feminino
822;Violencia Domestica;822;Patrimonial;Manha;Travessa Eduarda Borges, 906;XX;Dra. Alana Nogueira;75;Homem Transgenero;Assexual;Amarelo;Ensino Fundamental Completo;Feminino
823;Assedio;823;Sexual;Madrugada;Esplanada Pastor, 736;RS;Daniela Barros;nan;Mulher Transgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Masculino
824;Outros;824;Psicologica;Tarde;Largo de Martins, 313;XX;Jade Borges;92;Homem Cisgenero;Assexual;Indigena;Ensino Medio Incompleto;Feminino
825;;825;Sexual;Manha;;;;97;;;;;
826;;826;Moral;Tarde;;;;44;;;;;
827;Agressao;827;Sexual;Tarde;Quadra Gomes, 796;XX;Raul Moura;64;Homem Cisgenero;Homossexual;Negro;Ensino Superior Incompleto;Masculino
828;Assedio;828;Patrimonial;Madrugada;Vila de Vieira, 119;CE;Isabelly Alves;nan;Homem Cisgenero;Bissexual;Pardo;Ensino Superior Incompleto;Feminino
829;Outros;829;Fisica;Manha;Travessa Emanuella Pastor, 645;GO;Anna Liz Ramos;19;Mulher Transgenero;Homossexual;Pardo;Pos-graduacao;Feminino
830;Assedio;830;Fisica;Manha;Pátio Letícia Albuquerque, 486;TO;Cauã Nunes;nan;Nao-Binario;Heterossexual;Pardo;Ensino Superior Incompleto;Masculino
831;;831;Moral;Tarde;;;;50;;;;;
832;Violencia Domestica;832;Fisica;Manha;Quadra Juan Marques, 589;AM;Melissa Ferreira;193;Mulher Transgenero;Heterossexual;Pardo;Ensino Medio Incompleto;Masculino
833;Invalido;833;Moral;Manha;Parque de Fogaça, 16;RJ;Gabrielly Teixeira;46;Mulher Transgenero;Assexual;Negro;Ensino Medio Completo;Masculino
834;;834;Moral;Madrugada;;;;74;;;;;
835;;835;Patrimonial;Madrugada;;;;104;;;;;
836;;836;Patrimonial;Tarde;;;;108;;;;;
837;Invalido;837;Psicologica;Manha;Via de Sousa, 824;MS;Davi Lucca Mendes;60;Homem Transgenero;Homossexual;Amarelo;Ensino Fundamental Completo;Masculino
838;Outros;838;Patrimonial;Noite;Favela Ester Brito, 853;ES;Murilo das Neves;157;Homem Transgenero;Pansexual;Branco;Ensino Superior Incompleto;Feminino
839;Violencia Domestica;839;Sexual;Manha;Viaduto Câmara, 435;PE;Antony Pinto;193;Mulher Transgenero;Heterossexual;Amarelo;Ensino Superior Completo;Masculino
840;;840;Moral;Manha;;;;22;;;;;
841;Invalido;841;Moral;Tarde;Travessa Luiza Fonseca, 15;AC;Alexia Barbosa;47;Mulher Transgenero;Assexual;Branco;Pos-graduacao;Masculino
842;Violencia Domestica;842;Psicologica;Tarde;Avenida Heitor Aragão, 545;PE;Cecília Sá;23;Mulher Cisgenero;Homossexual;Indigena;Ensino Medio Completo;Masculino
843;;843;Moral;Madrugada;;;;34;;;;;
844;Assedio;844;Moral;Madrugada;Núcleo de Almeida, 666;MT;Ana Liz da Cunha;84;Nao-Binario;Heterossexual;Indigena;Ensino Medio Completo;Feminino
845;Invalido;845;Moral;Madrugada;Colônia Pedro Miguel Macedo, 228;MA;Sarah da Rosa;98;Homem Cisgenero;Assexual;Negro;Ensino Medio Completo;Feminino
846;Assedio;846;Patrimonial;Tarde;Distrito Cirino, 920;SC;Sra. Ayla Oliveira;nan;Mulher Transgenero;Heterossexual;Pardo;Ensino Fundamental Incompleto;Masculino
847;Violencia Domestica;847;Patrimonial;Tarde;Rua de Albuquerque, 576;BA;Luiz Felipe Duarte;172;Mulher Transgenero;Pansexual;Amarelo;Ensino Medio Incompleto;Masculino
848;Violencia Domestica;848;Fisica;Tarde;Colônia Lorena Duarte, 762;XX;Luiz Gustavo Jesus;91;Homem Transgenero;Assexual;Negro;Ensino Fundamental Completo;Masculino
849;Assedio;849;Psicologica;Madrugada;Esplanada da Rocha, 368;AP;Sra. Melina Siqueira;79;Mulher Cisgenero;Bissexual;Indigena;Ensino Fundamental Incompleto;Masculino
850;;850;Moral;Noite;;;;15;;;;;
851;Invalido;851;Fisica;Madrugada;Vereda Stephany Castro, 992;BA;Matteo Pacheco;10;Mulher Cisgenero;Pansexual;Pardo;Ensino Medio Completo;Masculino
852;Agressao;852;Sexual;Noite;Setor de da Rosa, 770;XX;Pedro Henrique Moura;59;Mulher Cisgenero;Heterossexual;Branco;Ensino Fundamental Completo;Masculino
853;Assedio;853;Moral;Noite;Condomínio Sales, 385;AM;Sr. Caio Silva;78;Mulher Cisgenero;Assexual;Amarelo;Ensino Fundamental Completo;Feminino
854;Invalido;854;Fisica;Tarde;Recanto de da Paz, 860;AP;Antonella Montenegro;55;Mulher Transgenero;Bissexual;Pardo;Ensino Fundamental Incompleto;Masculino
855;Assedio;855;Moral;Manha;Vereda Dias, 631;AP;Maria Vitória Nogueira;nan;Homem Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Masculino
856;Outros;856;Fisica;Manha;Trecho Azevedo, 205;XX;Dra. Eduarda Barbosa;44;Mulher Transgenero;Heterossexual;Branco;Ensino Medio Incompleto;Masculino
857;;857;Psicologica;Madrugada;;;;60;;;;;
858;Violencia Domestica;858;Fisica;Noite;Fazenda de Vargas, 498;XX;Raquel Sampaio;34;Homem Transgenero;Homossexual;Indigena;Ensino Fundamental Incompleto;Masculino
859;Invalido;859;Moral;Manha;Colônia Ana Cecília Novais, 637;AL;Maria Liz Moura;30;Homem Transgenero;Homossexual;Indigena;Ensino Superior Incompleto;Masculino
860;;860;Fisica;Madrugada;;;;78;;;;;
861;Agressao;861;Sexual;Tarde;Pátio Ravy Gomes, 18;XX;Larissa Correia;14;Mulher Transgenero;Pansexual;Pardo;Pos-graduacao;Masculino
862;Violencia Domestica;862;Patrimonial;Noite;Rua Azevedo, 101;PB;Jade Pinto;nan;Mulher Transgenero;Homossexual;Pardo;Ensino Fundamental Completo;Feminino
863;Invalido;863;Sexual;Tarde;Passarela de Rios, 696;CE;Sra. Maria Fernanda Novaes;100;Homem Transgenero;Homossexual;Negro;Ensino Superior Incompleto;Feminino
864;Discriminacao;864;Sexual;Manha;Passarela de Rezende, 703;SP;Sra. Sara Araújo;10;Mulher Cisgenero;Pansexual;Negro;Ensino Medio Completo;Masculino
865;Assedio;865;Patrimonial;Madrugada;Condomínio de Aparecida, 503;AM;Danilo Viana;68;Homem Transgenero;Bissexual;Branco;Ensino Medio Incompleto;Masculino
866;Invalido;866;Fisica;Madrugada;Travessa Guerra, 10;RS;Ana Liz Porto;77;Nao-Binario;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
867;Invalido;867;Patrimonial;Tarde;Viela Sousa, 917;RR;Mariana Mendes;64;Homem Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Masculino
868;Violencia Domestica;868;Psicologica;Tarde;Via de Viana, 49;XX;Luan Lima;19;Homem Cisgenero;Pansexual;Pardo;Ensino Medio Completo;Feminino
869;Discriminacao;869;Sexual;Tarde;Viela Nunes, 616;XX;Elisa Barros;104;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Fundamental Incompleto;Feminino
870;Agressao;870;Psicologica;Madrugada;Viaduto Macedo, 629;XX;Mariane Aragão;33;Mulher Cisgenero;Homossexual;Branco;Ensino Fundamental Completo;Feminino
871;Invalido;871;Patrimonial;Tarde;Alameda de Porto, 289;DF;Maria Flor Pastor;86;Homem Transgenero;Heterossexual;Amarelo;Ensino Superior Completo;Masculino
872;Invalido;872;Psicologica;Manha;Morro Mendes, 633;ES;Liam Silva;61;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Medio Incompleto;Feminino
873;Outros;873;Sexual;Tarde;Sítio Arthur Miguel Pinto, 565;PI;Aurora Vasconcelos;nan;Homem Cisgenero;Heterossexual;Negro;Ensino Medio Incompleto;Masculino
874;Outros;874;Moral;Tarde;Praça da Rosa, 809;RN;Dra. Mirella Melo;88;Mulher Cisgenero;Heterossexual;Indigena;Ensino Superior Incompleto;Masculino
875;Outros;875;Moral;Noite;Vereda de Nascimento, 796;RR;Maria Fernanda Lima;190;Nao-Binario;Heterossexual;Indigena;Ensino Fundamental Completo;Masculino
876;Invalido;876;Fisica;Noite;Área Gabriela Pastor, 521;RS;Mirella Pires;32;Mulher Transgenero;Assexual;Pardo;Pos-graduacao;Feminino
877;Violencia Domestica;877;Fisica;Noite;Campo de da Cunha, 955;AM;Davi Sales;171;Homem Cisgenero;Pansexual;Pardo;Ensino Fundamental Incompleto;Masculino
878;;878;Patrimonial;Manha;;;;108;;;;;
879;;879;Psicologica;Madrugada;;;;32;;;;;
880;;880;Patrimonial;Noite;;;;27;;;;;
881;Invalido;881;Psicologica;Madrugada;Trevo Campos, 404;RJ;Bernardo Andrade;55;Mulher Transgenero;Bissexual;Indigena;Pos-graduacao;Masculino
882;Outros;882;Patrimonial;Tarde;Estação Gustavo Henrique Macedo, 482;RO;Theo Pires;68;Mulher Cisgenero;Assexual;Negro;Ensino Medio Incompleto;Feminino
883;Invalido;883;Patrimonial;Noite;Aeroporto de da Mota, 221;MA;Maria Luiza Sales;34;Homem Cisgenero;Bissexual;Pardo;Ensino Medio Completo;Masculino
884;Invalido;884;Psicologica;Manha;Rodovia de Farias, 897;PI;Clarice Castro;89;Homem Cisgenero;Bissexual;Indigena;Ensino Medio Completo;Feminino
885;Assedio;885;Psicologica;Tarde;Distrito Farias, 533;XX;Leandro Carvalho;15;Homem Transgenero;Bissexual;Negro;Ensino Superior Completo;Feminino
886;Invalido;886;Moral;Noite;Feira Machado, 669;MG;Júlia Santos;84;Homem Cisgenero;Bissexual;Branco;Ensino Medio Incompleto;Masculino
887;;887;Patrimonial;Noite;;;;62;;;;;
888;Discriminacao;888;Fisica;Noite;Rodovia da Rocha, 494;XX;Maya Azevedo;87;Mulher Cisgenero;Homossexual;Branco;Ensino Medio Completo;Feminino
889;Discriminacao;889;Sexual;Noite;Esplanada Pinto, 563;AM;Emanuella Mendonça;nan;Mulher Transgenero;Assexual;Negro;Ensino Superior Incompleto;Feminino
890;Outros;890;Psicologica;Tarde;Pátio Costa, 406;PB;Valentina Fernandes;156;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Incompleto;Feminino
891;Outros;891;Sexual;Noite;Trecho Cecilia Carvalho, 996;GO;Srta. Jade Farias;123;Homem Transgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Masculino
892;Outros;892;Fisica;Noite;Núcleo Barros, 610;XX;Bernardo Souza;37;Nao-Binario;Homossexual;Negro;Ensino Superior Incompleto;Masculino
893;;893;Sexual;Tarde;;;;4;;;;;
894;Outros;894;Patrimonial;Tarde;Vale Milena da Cunha, 786;MT;Sra. Cecília Gomes;12;Nao-Binario;Assexual;Pardo;Ensino Medio Incompleto;Feminino
895;;895;Patrimonial;Noite;;;;36;;;;;
896;Assedio;896;Moral;Madrugada;Praia Lopes, 806;AM;Ágatha da Conceição;184;Homem Cisgenero;Pansexual;Indigena;Ensino Medio Completo;Feminino
897;Assedio;897;Sexual;Tarde;Avenida Pereira, 108;AL;Emanuella Ferreira;109;Nao-Binario;Heterossexual;Pardo;Ensino Fundamental Completo;Feminino
898;Discriminacao;898;Psicologica;Noite;Campo Viana, 34;PE;Davi Luiz Andrade;200;Mulher Transgenero;Homossexual;Amarelo;Pos-graduacao;Feminino
899;;899;Moral;Noite;;;;81;;;;;
900;;900;Sexual;Tarde;;;;38;;;;;
901;Violencia Domestica;901;Psicologica;Noite;Condomínio Isabella Sampaio, 710;XX;Diego Leão;92;Homem Transgenero;Assexual;Amarelo;Ensino Medio Incompleto;Feminino
902;Agressao;902;Fisica;Madrugada;Vereda de Jesus, 20;SC;Ágatha Barbosa;193;Nao-Binario;Heterossexual;Branco;Ensino Fundamental Incompleto;Masculino
903;Invalido;903;Patrimonial;Tarde;Avenida de Peixoto, 800;RR;Sr. José Caldeira;35;Homem Cisgenero;Assexual;Pardo;Ensino Superior Incompleto;Feminino
904;Invalido;904;Psicologica;Madrugada;Via Almeida, 361;AC;Ravi Lucca Cirino;71;Mulher Transgenero;Heterossexual;Negro;Ensino Fundamental Completo;Feminino
905;Violencia Domestica;905;Patrimonial;Manha;Vila de da Mata, 901;SE;Srta. Mariah Moreira;17;Mulher Cisgenero;Assexual;Branco;Ensino Fundamental Completo;Masculino
906;Invalido;906;Psicologica;Madrugada;Chácara Ana Sophia da Mota, 760;AP;Sra. Sofia Abreu;49;Mulher Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
907;;907;Fisica;Tarde;;;;42;;;;;
908;;908;Psicologica;Tarde;;;;33;;;;;
909;Assedio;909;Psicologica;Madrugada;Parque Ágatha Garcia, 129;BA;Maria Cecília Albuquerque;136;Mulher Transgenero;Bissexual;Indigena;Ensino Fundamental Incompleto;Masculino
910;Violencia Domestica;910;Psicologica;Madrugada;Trecho Vitor Siqueira, 928;XX;Sr. Marcos Vinicius Machado;37;Homem Cisgenero;Pansexual;Negro;Ensino Fundamental Incompleto;Masculino
911;Invalido;911;Patrimonial;Noite;Alameda Ana Julia Rocha, 126;AP;Isis Rocha;69;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Incompleto;Feminino
912;Assedio;912;Patrimonial;Noite;Loteamento Moreira, 163;XX;Lucas Abreu;44;Homem Cisgenero;Homossexual;Pardo;Ensino Superior Completo;Masculino
913;Invalido;913;Psicologica;Madrugada;Esplanada Dias, 675;BA;Augusto Aparecida;83;Mulher Cisgenero;Assexual;Pardo;Ensino Superior Completo;Masculino
914;Invalido;914;Psicologica;Madrugada;Travessa Cardoso, 942;MA;Luiz Felipe da Mota;3;Mulher Transgenero;Pansexual;Negro;Ensino Fundamental Completo;Masculino
915;Violencia Domestica;915;Sexual;Noite;Viaduto Vasconcelos, 942;XX;Isabel Ferreira;47;Homem Transgenero;Assexual;Branco;Ensino Superior Completo;Feminino
916;Agressao;916;Moral;Manha;Alameda de Azevedo, 295;AM;Bryan Monteiro;125;Mulher Cisgenero;Heterossexual;Negro;Ensino Fundamental Completo;Feminino
917;Invalido;917;Sexual;Madrugada;Conjunto Hellena da Costa, 410;RN;Zoe Nascimento;21;Mulher Cisgenero;Homossexual;Pardo;Ensino Medio Incompleto;Masculino
918;Assedio;918;Sexual;Manha;Trecho Rodrigues, 9;RR;Otto Cassiano;136;Homem Transgenero;Homossexual;Indigena;Ensino Fundamental Completo;Feminino
919;Outros;919;Sexual;Noite;Travessa Lorena Aparecida, 425;ES;Luiz Felipe Freitas;nan;Mulher Transgenero;Heterossexual;Branco;Ensino Medio Incompleto;Masculino
920;Invalido;920;Psicologica;Manha;Jardim de Nascimento, 544;PI;Laís Nunes;69;Mulher Cisgenero;Bissexual;Amarelo;Ensino Medio Completo;Masculino
